is_hit,pred_prob,batter_name,game_date,game_season,batSide,pitcher_hand,batting_order,weather_condition,weather_temp,weight,height_in_inches,strikeZoneTop,strikeZoneBottom,last_season_ba
1,0.3125,Player_020,2022-09-13,2022,L,L,2,Cloudy,83.0,224.0,70.0,3.42,1.76,0.315
0,0.2882,Player_032,2024-07-14,2024,L,R,8,Overcast,67.0,224.0,75.0,3.61,1.69,0.246
0,0.3071,Player_010,2023-04-01,2023,R,L,5,Sunny,66.0,207.0,76.0,3.55,1.57,0.241
0,0.219,Player_002,2022-08-17,2022,R,L,7,Overcast,91.0,215.0,75.0,3.41,1.69,0.285
0,0.2716,Player_018,2023-09-05,2023,L,R,4,Cloudy,68.0,186.0,76.0,3.31,1.69,0.235
1,0.3811,Player_024,2024-04-15,2024,R,L,3,Overcast,69.0,187.0,71.0,3.4,1.51,0.284
0,0.1864,Player_019,2022-07-07,2022,L,R,2,Cloudy,92.0,199.0,73.0,3.51,1.68,0.316
0,0.3699,Player_028,2024-06-23,2024,R,R,1,Sunny,66.0,188.0,75.0,3.6,1.66,0.266
1,0.4158,Player_010,2022-04-28,2022,L,R,8,Overcast,84.0,227.0,77.0,3.54,1.59,0.241
0,0.3536,Player_000,2024-05-19,2024,L,R,3,Cloudy,75.0,191.0,70.0,3.32,1.57,0.319
1,0.2569,Player_031,2023-09-02,2023,R,R,9,Sunny,57.0,235.0,71.0,3.49,1.73,0.258
0,0.3699,Player_034,2023-06-10,2023,L,L,3,Cloudy,78.0,201.0,72.0,3.68,1.52,0.231
0,0.2775,Player_024,2023-07-06,2023,L,R,4,Cloudy,73.0,224.0,76.0,3.66,1.59,0.262
1,0.2206,Player_012,2023-08-18,2023,L,L,8,Overcast,84.0,179.0,76.0,3.6,1.71,0.229
1,0.2428,Player_014,2024-06-19,2024,L,L,4,Overcast,70.0,221.0,76.0,3.41,1.56,0.228
1,0.2101,Player_019,2022-09-08,2022,R,L,7,Sunny,64.0,204.0,75.0,3.31,1.54,0.225
1,0.2137,Player_016,2022-06-29,2022,R,R,1,Sunny,64.0,227.0,74.0,3.48,1.79,0.265
0,0.3577,Player_008,2022-09-25,2022,R,R,9,Sunny,76.0,186.0,73.0,3.45,1.67,0.266
0,0.2459,Player_014,2023-04-27,2023,L,R,6,Cloudy,94.0,188.0,74.0,3.57,1.58,0.293
0,0.2779,Player_011,2024-09-06,2024,R,R,7,Overcast,73.0,231.0,70.0,3.33,1.55,0.274
1,0.1989,Player_017,2022-04-21,2022,L,R,1,Cloudy,60.0,212.0,70.0,3.67,1.5,0.306
0,0.3022,Player_015,2024-08-24,2024,L,R,9,Overcast,87.0,211.0,70.0,3.59,1.72,0.307
1,0.1891,Player_021,2024-07-28,2024,L,L,5,Cloudy,67.0,213.0,71.0,3.69,1.61,0.237
1,0.1974,Player_032,2022-07-10,2022,R,R,2,Cloudy,71.0,198.0,72.0,3.65,1.56,0.224
1,0.2723,Player_013,2022-09-06,2022,R,R,2,Drizzle,88.0,236.0,73.0,3.47,1.77,0.291
1,0.354,Player_002,2023-07-25,2023,R,R,1,Sunny,59.0,211.0,77.0,3.56,1.71,0.221
0,0.2808,Player_032,2022-08-04,2022,R,L,7,Sunny,60.0,175.0,77.0,3.64,1.74,0.259
0,0.3156,Player_007,2024-08-13,2024,R,R,2,Sunny,63.0,193.0,76.0,3.38,1.7,0.225
1,0.2709,Player_037,2023-08-30,2023,R,R,9,Sunny,70.0,238.0,71.0,3.3,1.78,0.266
0,0.2265,Player_021,2023-05-12,2023,R,L,3,Cloudy,89.0,206.0,74.0,3.42,1.6,0.265
0,0.3254,Player_020,2024-08-30,2024,L,L,1,Sunny,80.0,222.0,73.0,3.47,1.55,0.305
1,0.2606,Player_016,2022-07-16,2022,L,R,8,Sunny,86.0,176.0,75.0,3.55,1.5,0.285
0,0.3584,Player_028,2024-04-05,2024,L,R,7,Sunny,68.0,176.0,70.0,3.41,1.51,0.26
0,0.3665,Player_026,2024-09-12,2024,S,R,5,Sunny,71.0,188.0,70.0,3.48,1.76,0.271
0,0.1911,Player_037,2023-08-17,2023,R,L,8,Sunny,,208.0,72.0,3.56,1.68,0.275
0,0.2314,Player_000,2023-09-08,2023,S,R,7,Overcast,59.0,214.0,70.0,3.63,1.51,
1,0.2318,Player_007,2022-08-17,2022,L,L,2,Cloudy,77.0,179.0,72.0,3.39,1.53,0.298
0,0.1773,Player_011,2024-06-01,2024,R,R,4,Overcast,68.0,234.0,73.0,3.62,1.71,0.267
0,0.2671,Player_007,2023-06-02,2023,L,R,9,Sunny,93.0,214.0,77.0,3.68,1.62,0.284
0,0.3911,Player_037,2024-05-19,2024,L,R,7,Sunny,82.0,197.0,75.0,3.46,1.73,0.223
1,0.1968,Player_002,2024-06-12,2024,L,L,6,Cloudy,89.0,204.0,71.0,3.52,1.78,0.231
1,0.3928,Player_004,2023-04-07,2023,L,R,2,Sunny,62.0,207.0,74.0,3.3,1.73,0.279
0,0.2497,Player_017,2024-08-12,2024,R,R,5,Sunny,59.0,225.0,70.0,3.58,1.55,0.294
0,0.448,Player_010,2023-08-14,2023,L,R,2,Cloudy,,181.0,77.0,3.65,1.69,0.252
0,0.2023,Player_013,2022-09-25,2022,R,L,7,Overcast,77.0,212.0,70.0,3.31,1.68,0.315
0,0.2699,Player_024,2024-07-08,2024,R,R,2,Overcast,77.0,208.0,71.0,3.64,1.75,0.305
0,0.2363,Player_022,2023-09-25,2023,L,R,3,Sunny,81.0,226.0,74.0,3.36,1.56,0.272
0,0.2019,Player_034,2024-05-07,2024,R,L,6,Cloudy,88.0,198.0,75.0,3.64,1.72,0.284
0,0.3937,Player_018,2024-06-24,2024,L,R,1,Sunny,68.0,198.0,74.0,3.52,1.68,0.279
0,0.3132,Player_037,2022-08-19,2022,S,R,7,Overcast,66.0,227.0,77.0,3.45,1.64,0.251
0,0.352,Player_007,2023-08-21,2023,R,R,4,Drizzle,65.0,230.0,71.0,3.68,1.59,
0,0.1879,Player_007,2022-08-18,2022,R,R,5,Cloudy,69.0,228.0,77.0,3.54,1.51,0.3
0,0.3258,Player_015,2022-06-23,2022,R,R,7,Sunny,78.0,231.0,71.0,3.32,1.74,0.266
0,0.232,Player_004,2024-04-13,2024,L,R,7,Overcast,87.0,181.0,75.0,3.61,1.53,0.304
0,0.1864,Player_001,2022-09-03,2022,R,R,9,Cloudy,71.0,217.0,72.0,3.37,1.61,0.257
0,0.2867,Player_014,2024-06-07,2024,L,L,2,Overcast,71.0,219.0,75.0,3.67,1.65,0.221
1,0.316,Player_021,2023-07-26,2023,L,R,4,Cloudy,91.0,192.0,70.0,3.37,1.6,0.233
0,0.3037,Player_011,2023-04-24,2023,L,R,1,Drizzle,68.0,204.0,75.0,3.5,1.7,0.236
1,0.3302,Player_010,2022-09-16,2022,R,R,3,Sunny,61.0,239.0,76.0,3.51,1.6,0.293
0,0.3111,Player_003,2022-05-17,2022,R,L,5,Cloudy,68.0,184.0,72.0,3.53,1.65,0.223
0,0.3829,Player_004,2023-09-27,2023,R,R,2,Sunny,56.0,228.0,76.0,3.51,1.53,0.302
0,0.1967,Player_035,2023-08-07,2023,R,R,5,Cloudy,69.0,195.0,74.0,3.48,1.63,0.289
0,0.4051,Player_002,2023-05-30,2023,L,R,9,Drizzle,90.0,230.0,72.0,3.59,1.67,0.252
1,0.4118,Player_028,2023-06-06,2023,R,R,1,Cloudy,87.0,209.0,74.0,3.36,1.76,0.272
1,0.2744,Player_028,2022-09-24,2022,L,R,3,Cloudy,90.0,175.0,74.0,3.61,1.55,0.313
0,0.1632,Player_008,2023-07-16,2023,R,R,3,Sunny,67.0,182.0,72.0,3.31,1.6,0.227
1,0.2032,Player_009,2023-08-03,2023,L,R,9,Sunny,71.0,228.0,72.0,3.64,1.58,0.256
0,0.2477,Player_014,2022-07-20,2022,S,R,7,Cloudy,88.0,226.0,73.0,3.6,1.55,0.259
1,0.441,Player_026,2024-05-12,2024,L,R,2,Sunny,85.0,189.0,70.0,3.62,1.62,0.316
1,0.3012,Player_001,2022-04-24,2022,L,R,7,Sunny,62.0,216.0,74.0,3.42,1.77,0.318
0,0.2068,Player_032,2022-04-01,2022,R,L,1,Cloudy,,208.0,74.0,3.64,1.61,0.304
1,0.252,Player_013,2023-06-12,2023,L,R,8,Cloudy,59.0,178.0,74.0,3.58,1.58,0.258
1,0.1774,Player_019,2023-08-02,2023,L,L,3,Sunny,65.0,220.0,75.0,3.69,1.79,0.309
1,0.3112,Player_036,2024-05-24,2024,R,L,7,Sunny,76.0,185.0,73.0,3.31,1.71,0.268
0,0.2936,Player_005,2024-05-10,2024,L,R,5,Sunny,81.0,201.0,72.0,3.62,1.61,0.284
1,0.427,Player_037,2024-06-08,2024,R,R,7,Cloudy,86.0,175.0,76.0,3.55,1.72,0.313
0,0.344,Player_024,2023-05-12,2023,L,R,4,Overcast,84.0,190.0,71.0,3.7,1.69,
0,0.3381,Player_017,2023-06-18,2023,R,R,5,Sunny,66.0,235.0,70.0,3.48,1.76,0.306
1,0.2631,Player_002,2022-07-09,2022,R,R,9,Sunny,69.0,207.0,72.0,3.41,1.53,0.26
0,0.2036,Player_002,2024-05-19,2024,R,R,8,Overcast,83.0,222.0,75.0,3.65,1.66,0.307
1,0.2188,Player_032,2023-04-06,2023,R,R,5,Sunny,92.0,194.0,72.0,3.43,1.71,0.275
0,0.1542,Player_016,2023-04-19,2023,R,L,9,Cloudy,89.0,177.0,71.0,3.58,1.8,
0,0.3437,Player_030,2023-06-14,2023,S,R,2,Sunny,93.0,214.0,73.0,3.43,1.68,0.297
1,0.2431,Player_033,2024-05-01,2024,L,L,7,Drizzle,82.0,190.0,71.0,3.68,1.54,0.232
0,0.3367,Player_016,2023-08-22,2023,L,L,6,Cloudy,74.0,182.0,76.0,3.51,1.79,
0,0.2595,Player_012,2022-04-30,2022,R,L,3,Sunny,85.0,207.0,70.0,3.43,1.64,0.235
0,0.2595,Player_010,2024-04-04,2024,R,R,4,Sunny,58.0,201.0,71.0,3.63,1.65,0.304
0,0.2181,Player_025,2022-07-21,2022,L,R,4,Sunny,92.0,182.0,76.0,3.32,1.58,0.307
0,0.3211,Player_028,2024-07-21,2024,L,R,7,Sunny,91.0,213.0,75.0,3.34,1.74,0.277
0,0.2647,Player_013,2023-07-30,2023,R,R,6,Sunny,75.0,203.0,71.0,3.63,1.66,0.248
1,0.3432,Player_022,2024-04-28,2024,R,R,8,Cloudy,75.0,239.0,77.0,3.43,1.79,0.259
1,0.1999,Player_021,2024-07-31,2024,S,L,6,Overcast,76.0,180.0,70.0,3.37,1.66,0.238
1,0.3231,Player_005,2023-09-03,2023,R,R,9,Sunny,60.0,207.0,71.0,3.53,1.55,0.22
0,0.3949,Player_021,2024-07-17,2024,R,R,8,Sunny,63.0,226.0,71.0,3.4,1.73,0.304
0,0.3191,Player_030,2022-06-10,2022,L,R,6,Overcast,84.0,202.0,74.0,3.69,1.54,0.239
0,0.305,Player_038,2022-06-26,2022,R,L,1,Sunny,56.0,188.0,74.0,3.63,1.59,0.228
1,0.31,Player_013,2023-08-25,2023,L,L,4,Cloudy,82.0,239.0,72.0,3.66,1.78,0.233
0,0.4129,Player_009,2023-04-26,2023,R,R,2,Overcast,67.0,196.0,71.0,3.63,1.79,0.313
1,0.296,Player_035,2022-08-09,2022,L,L,4,Cloudy,60.0,235.0,74.0,3.65,1.73,0.256
0,0.329,Player_036,2023-05-19,2023,R,R,9,Cloudy,78.0,229.0,73.0,3.44,1.56,0.285
0,0.2775,Player_033,2024-09-05,2024,R,R,4,Drizzle,65.0,218.0,77.0,3.57,1.72,0.223
1,0.1958,Player_013,2024-04-25,2024,R,L,8,Sunny,72.0,225.0,70.0,3.66,1.68,0.273
0,0.1654,Player_011,2022-07-03,2022,R,L,5,Sunny,89.0,210.0,77.0,3.57,1.63,0.295
1,0.3887,Player_024,2023-06-12,2023,L,R,6,Sunny,82.0,218.0,76.0,3.7,1.63,0.227
1,0.2094,Player_010,2022-06-27,2022,R,R,1,Sunny,93.0,192.0,73.0,3.65,1.64,0.25
0,0.3522,Player_030,2022-06-08,2022,L,R,7,Sunny,70.0,178.0,75.0,3.33,1.6,
0,0.2991,Player_015,2024-04-06,2024,L,L,3,Sunny,71.0,215.0,76.0,3.5,1.66,0.309
0,0.3342,Player_013,2024-09-01,2024,L,L,5,Cloudy,82.0,227.0,77.0,3.41,1.51,0.287
1,0.264,Player_032,2022-07-06,2022,L,R,9,Sunny,60.0,229.0,74.0,3.65,1.75,0.307
1,0.2446,Player_014,2022-07-18,2022,L,R,3,Overcast,89.0,224.0,70.0,3.67,1.77,0.258
0,0.2765,Player_005,2023-07-03,2023,R,L,9,Sunny,69.0,238.0,76.0,3.53,1.62,0.279
1,0.2595,Player_031,2023-07-05,2023,R,R,8,Cloudy,,213.0,71.0,3.32,1.78,0.272
0,0.1938,Player_012,2022-07-19,2022,R,R,1,Sunny,75.0,186.0,77.0,3.44,1.73,0.248
0,0.4357,Player_026,2022-06-15,2022,L,R,4,Sunny,57.0,188.0,76.0,3.38,1.75,0.262
1,0.2446,Player_026,2023-04-24,2023,L,R,9,Cloudy,67.0,192.0,75.0,3.51,1.77,0.244
1,0.2304,Player_003,2022-04-06,2022,L,R,5,Sunny,60.0,238.0,72.0,3.69,1.6,0.222
0,0.2331,Player_001,2024-07-06,2024,R,L,8,Cloudy,79.0,232.0,70.0,3.44,1.74,0.317
0,0.3377,Player_032,2024-05-03,2024,R,L,9,Cloudy,83.0,222.0,73.0,3.59,1.54,0.316
0,0.1483,Player_002,2023-06-21,2023,L,R,1,Cloudy,55.0,230.0,71.0,3.63,1.79,0.302
0,0.3619,Player_013,2023-07-18,2023,R,R,7,Cloudy,55.0,197.0,77.0,3.63,1.68,0.237
0,0.2362,Player_030,2024-07-16,2024,L,R,9,Overcast,87.0,221.0,76.0,3.36,1.71,0.222
1,0.3185,Player_007,2022-05-01,2022,L,R,6,Sunny,68.0,185.0,71.0,3.39,1.59,0.24
0,0.2227,Player_020,2024-07-27,2024,L,L,9,Drizzle,88.0,181.0,70.0,3.39,1.51,0.307
0,0.4094,Player_004,2022-09-17,2022,L,L,7,Sunny,81.0,216.0,77.0,3.42,1.55,0.235
1,0.2587,Player_022,2024-06-04,2024,R,L,6,Sunny,86.0,220.0,74.0,3.32,1.54,0.243
0,0.2004,Player_028,2022-04-22,2022,R,L,2,Drizzle,70.0,213.0,75.0,3.52,1.63,0.289
0,0.2789,Player_009,2024-06-29,2024,L,R,8,Sunny,,205.0,74.0,3.6,1.59,0.268
1,0.2863,Player_011,2022-07-21,2022,R,R,8,Overcast,83.0,214.0,72.0,3.4,1.78,0.285
0,0.2924,Player_021,2024-06-10,2024,R,R,3,Cloudy,80.0,199.0,76.0,3.56,1.75,0.276
0,0.3107,Player_031,2023-07-17,2023,S,R,2,Overcast,77.0,194.0,71.0,3.52,1.66,0.277
0,0.2799,Player_021,2022-08-16,2022,R,R,6,Sunny,69.0,191.0,76.0,3.34,1.76,0.307
0,0.1736,Player_028,2024-07-13,2024,L,L,9,Cloudy,79.0,198.0,77.0,3.4,1.68,0.242
0,0.2562,Player_016,2022-08-22,2022,R,R,7,Sunny,70.0,195.0,70.0,3.4,1.78,0.234
0,0.3425,Player_005,2023-04-27,2023,L,R,8,Sunny,90.0,185.0,76.0,3.5,1.72,0.26
0,0.2331,Player_038,2023-05-23,2023,S,R,6,Cloudy,83.0,209.0,75.0,3.55,1.72,0.273
1,0.3471,Player_031,2024-07-08,2024,L,R,4,Cloudy,70.0,201.0,76.0,3.42,1.58,0.269
0,0.2522,Player_001,2024-05-16,2024,R,L,3,Cloudy,88.0,185.0,76.0,3.35,1.74,0.274
0,0.2548,Player_011,2023-09-26,2023,L,L,8,Cloudy,57.0,233.0,77.0,3.41,1.73,0.269
0,0.3536,Player_016,2024-07-31,2024,L,L,6,Overcast,88.0,208.0,70.0,3.32,1.52,0.272
1,0.1583,Player_003,2024-06-13,2024,R,R,7,Sunny,71.0,184.0,72.0,3.6,1.52,0.313
0,0.2027,Player_034,2024-08-17,2024,R,L,8,Sunny,64.0,178.0,73.0,3.58,1.76,0.225
1,0.3563,Player_006,2023-09-24,2023,L,L,9,Overcast,88.0,180.0,77.0,3.57,1.79,0.314
0,0.3781,Player_008,2023-04-02,2023,R,L,8,Cloudy,81.0,201.0,75.0,3.55,1.68,0.279
1,0.44,Player_012,2022-07-10,2022,R,R,5,Sunny,57.0,190.0,74.0,3.42,1.55,0.225
0,0.3035,Player_037,2023-06-16,2023,L,R,2,Sunny,65.0,237.0,72.0,3.35,1.63,0.225
0,0.3121,Player_009,2022-08-14,2022,R,R,6,Sunny,73.0,205.0,70.0,3.54,1.51,0.277
0,0.3372,Player_017,2024-05-25,2024,R,R,5,Overcast,80.0,223.0,72.0,3.59,1.75,0.289
0,0.3393,Player_027,2023-05-29,2023,R,L,9,Sunny,87.0,190.0,73.0,3.62,1.53,0.272
1,0.3219,Player_006,2023-08-16,2023,L,R,1,Cloudy,69.0,179.0,70.0,3.59,1.6,
0,0.3348,Player_003,2022-09-08,2022,L,L,8,Cloudy,87.0,196.0,71.0,3.56,1.67,0.248
0,0.2822,Player_003,2022-04-26,2022,R,L,6,Drizzle,86.0,219.0,76.0,3.63,1.71,0.281
0,0.3166,Player_007,2024-07-19,2024,R,R,1,Sunny,70.0,224.0,71.0,3.6,1.77,0.31
0,0.1857,Player_013,2023-08-19,2023,R,L,3,Overcast,92.0,187.0,71.0,3.68,1.63,0.262
0,0.227,Player_037,2024-04-29,2024,S,L,1,Cloudy,92.0,194.0,70.0,3.3,1.56,0.29
1,0.2434,Player_036,2023-07-29,2023,R,R,9,Sunny,66.0,205.0,73.0,3.36,1.53,0.222
1,0.1968,Player_022,2022-09-24,2022,R,R,6,Sunny,77.0,197.0,70.0,3.53,1.7,0.265
0,0.1344,Player_037,2024-08-29,2024,R,L,6,Sunny,,194.0,74.0,3.46,1.54,0.296
1,0.2503,Player_001,2024-05-04,2024,R,R,5,Sunny,76.0,238.0,70.0,3.44,1.7,0.304
0,0.2615,Player_022,2022-09-26,2022,R,R,4,Sunny,84.0,235.0,70.0,3.6,1.64,0.274
0,0.2774,Player_017,2024-06-03,2024,L,L,2,Sunny,86.0,198.0,77.0,3.51,1.62,0.277
0,0.2889,Player_004,2022-06-25,2022,R,L,7,Overcast,77.0,178.0,73.0,3.51,1.58,0.234
0,0.3132,Player_022,2022-05-23,2022,L,R,2,Sunny,69.0,198.0,72.0,3.32,1.77,0.25
0,0.282,Player_018,2022-08-04,2022,L,R,2,Sunny,75.0,232.0,71.0,3.48,1.71,0.287
0,0.2159,Player_030,2023-04-23,2023,R,R,9,Cloudy,88.0,233.0,73.0,3.54,1.66,0.297
1,0.3614,Player_016,2024-08-05,2024,L,R,1,Overcast,67.0,220.0,71.0,3.41,1.63,0.228
0,0.2629,Player_017,2022-04-10,2022,L,L,9,Drizzle,88.0,218.0,71.0,3.4,1.61,0.316
0,0.2496,Player_009,2024-08-30,2024,R,R,1,Overcast,63.0,198.0,72.0,3.52,1.62,0.315
0,0.2669,Player_018,2024-05-28,2024,R,R,5,Overcast,73.0,203.0,71.0,3.66,1.76,0.239
0,0.2187,Player_003,2023-07-03,2023,L,L,6,Sunny,58.0,232.0,73.0,3.35,1.63,0.225
1,0.2629,Player_022,2022-05-12,2022,L,R,2,Cloudy,89.0,189.0,73.0,3.42,1.5,0.254
0,0.2306,Player_015,2022-04-20,2022,L,L,8,Sunny,83.0,201.0,73.0,3.32,1.78,0.316
0,0.2599,Player_010,2022-04-05,2022,R,R,9,Drizzle,59.0,232.0,76.0,3.43,1.68,0.264
0,0.3259,Player_014,2024-09-23,2024,R,R,3,Sunny,63.0,220.0,70.0,3.58,1.55,0.251
1,0.3285,Player_035,2024-04-24,2024,L,R,2,Cloudy,76.0,182.0,72.0,3.43,1.54,0.309
0,0.3883,Player_028,2022-04-11,2022,R,R,7,Sunny,74.0,226.0,72.0,3.46,1.61,0.233
1,0.3848,Player_034,2023-07-02,2023,L,R,4,Overcast,59.0,179.0,73.0,3.67,1.68,0.314
0,0.4069,Player_015,2022-09-21,2022,L,L,1,Sunny,90.0,193.0,70.0,3.44,1.78,0.301
0,0.3191,Player_015,2022-04-15,2022,S,R,7,Overcast,73.0,234.0,72.0,3.52,1.52,0.258
0,0.338,Player_000,2023-05-16,2023,L,R,4,Drizzle,81.0,179.0,72.0,3.67,1.61,0.299
0,0.2359,Player_027,2022-07-10,2022,L,L,4,Sunny,85.0,187.0,77.0,3.5,1.58,0.296
0,0.3578,Player_000,2022-06-28,2022,L,R,6,Overcast,61.0,231.0,70.0,3.37,1.63,0.278
0,0.2041,Player_038,2023-04-27,2023,R,L,6,Sunny,68.0,218.0,73.0,3.36,1.74,0.298
0,0.1771,Player_027,2023-09-19,2023,R,R,8,Sunny,84.0,190.0,71.0,3.66,1.55,0.27
0,0.3868,Player_018,2023-06-04,2023,S,R,8,Sunny,85.0,197.0,77.0,3.65,1.78,0.304
0,0.2126,Player_026,2023-07-31,2023,L,R,9,Cloudy,63.0,235.0,74.0,3.4,1.58,0.299
0,0.3307,Player_039,2023-06-22,2023,L,R,9,Sunny,67.0,214.0,72.0,3.55,1.73,0.311
0,0.1884,Player_006,2023-07-15,2023,R,L,6,Cloudy,86.0,195.0,77.0,3.37,1.69,0.3
0,0.3789,Player_029,2023-09-10,2023,L,R,6,Overcast,68.0,184.0,75.0,3.39,1.66,0.312
0,0.3384,Player_034,2024-05-28,2024,R,L,5,Sunny,58.0,201.0,71.0,3.67,1.75,0.238
1,0.287,Player_023,2022-08-25,2022,R,L,6,Sunny,74.0,195.0,75.0,3.46,1.68,0.248
0,0.3872,Player_026,2023-05-23,2023,L,R,1,Sunny,60.0,202.0,75.0,3.38,1.73,0.265
0,0.2805,Player_020,2022-05-28,2022,R,R,4,Sunny,78.0,178.0,74.0,3.51,1.68,0.244
0,0.4564,Player_006,2023-04-06,2023,L,R,3,Drizzle,92.0,205.0,70.0,3.64,1.72,0.31
1,0.3222,Player_039,2023-06-02,2023,L,L,6,Sunny,59.0,191.0,75.0,3.63,1.51,0.238
0,0.217,Player_011,2024-07-14,2024,R,R,9,Cloudy,66.0,237.0,72.0,3.56,1.69,0.266
0,0.2549,Player_015,2024-07-24,2024,R,L,5,Drizzle,77.0,192.0,70.0,3.63,1.77,0.272
0,0.2393,Player_038,2023-06-17,2023,R,L,6,Sunny,61.0,190.0,73.0,3.61,1.7,0.307
0,0.2625,Player_002,2022-06-04,2022,R,R,4,Cloudy,,194.0,73.0,3.69,1.75,0.246
1,0.134,Player_016,2024-05-10,2024,S,L,4,Overcast,63.0,214.0,70.0,3.56,1.8,0.317
0,0.2771,Player_022,2022-09-10,2022,S,L,7,Cloudy,80.0,222.0,71.0,3.54,1.55,0.249
0,0.183,Player_009,2023-06-09,2023,R,R,3,Sunny,69.0,194.0,75.0,3.66,1.71,0.236
0,0.1232,Player_026,2024-05-25,2024,L,R,8,Overcast,,220.0,75.0,3.44,1.77,0.245
1,0.2259,Player_020,2023-09-17,2023,R,L,2,Drizzle,88.0,183.0,71.0,3.5,1.51,
1,0.2271,Player_010,2023-07-24,2023,S,R,3,Overcast,94.0,187.0,71.0,3.64,1.55,0.235
1,0.2097,Player_008,2022-08-31,2022,L,L,7,Overcast,61.0,193.0,76.0,3.69,1.57,0.223
1,0.0628,Player_011,2022-06-09,2022,R,R,1,Overcast,92.0,220.0,70.0,3.47,1.76,0.249
1,0.2104,Player_031,2024-06-16,2024,L,L,4,Cloudy,55.0,210.0,74.0,3.54,1.79,0.274
0,0.2578,Player_020,2022-08-10,2022,L,L,4,Sunny,63.0,204.0,73.0,3.64,1.77,0.256
0,0.2356,Player_031,2023-09-24,2023,R,R,9,Drizzle,89.0,214.0,75.0,3.51,1.64,0.236
0,0.2971,Player_028,2023-08-20,2023,L,L,2,Sunny,89.0,187.0,70.0,3.46,1.7,0.256
0,0.3475,Player_032,2023-06-23,2023,R,L,5,Overcast,66.0,192.0,71.0,3.33,1.53,0.289
0,0.2861,Player_034,2022-07-17,2022,R,L,5,Sunny,88.0,220.0,76.0,3.38,1.79,0.264
0,0.3518,Player_024,2022-06-02,2022,R,R,8,Cloudy,58.0,239.0,72.0,3.43,1.78,0.277
0,0.3776,Player_014,2023-06-22,2023,L,R,5,Overcast,68.0,175.0,73.0,3.46,1.68,0.315
0,0.2287,Player_027,2023-06-09,2023,L,R,2,Overcast,56.0,198.0,75.0,3.61,1.54,0.295
0,0.3107,Player_037,2024-04-17,2024,R,R,8,Sunny,75.0,232.0,73.0,3.37,1.78,0.3
0,0.3497,Player_012,2023-09-05,2023,R,R,2,Cloudy,90.0,229.0,73.0,3.33,1.77,0.249
0,0.2495,Player_019,2024-04-24,2024,R,R,7,Sunny,79.0,192.0,70.0,3.54,1.8,0.271
0,0.2247,Player_035,2022-05-19,2022,R,R,3,Sunny,75.0,177.0,75.0,3.3,1.65,0.254
0,0.3371,Player_023,2023-05-16,2023,L,R,2,Cloudy,62.0,211.0,71.0,3.67,1.6,0.268
0,0.1763,Player_005,2024-05-09,2024,R,R,2,Drizzle,,220.0,73.0,3.4,1.61,0.231
0,0.2238,Player_014,2024-06-28,2024,L,R,9,Drizzle,67.0,191.0,72.0,3.63,1.65,0.272
1,0.2233,Player_010,2023-09-20,2023,L,L,9,Cloudy,79.0,194.0,75.0,3.45,1.77,0.273
0,0.3115,Player_019,2023-05-30,2023,R,R,6,Overcast,60.0,218.0,75.0,3.7,1.54,0.277
0,0.2853,Player_039,2024-08-10,2024,L,L,8,Sunny,75.0,209.0,75.0,3.5,1.69,0.243
1,0.3723,Player_033,2022-08-10,2022,L,R,9,Sunny,74.0,193.0,74.0,3.69,1.77,0.242
1,0.2055,Player_038,2022-08-16,2022,L,L,4,Cloudy,85.0,229.0,72.0,3.49,1.58,0.257
0,0.2017,Player_029,2023-07-22,2023,L,L,7,Overcast,91.0,233.0,72.0,3.59,1.66,0.274
0,0.3167,Player_020,2024-08-11,2024,R,R,5,Cloudy,91.0,222.0,77.0,3.33,1.74,0.254
0,0.2441,Player_026,2023-08-16,2023,L,R,2,Sunny,68.0,236.0,75.0,3.48,1.65,0.291
0,0.2378,Player_019,2023-08-01,2023,R,R,5,Sunny,80.0,198.0,75.0,3.41,1.66,0.279
0,0.15,Player_001,2024-07-09,2024,R,R,1,Sunny,81.0,182.0,76.0,3.62,1.73,0.231
1,0.3204,Player_004,2022-04-17,2022,L,R,6,Overcast,88.0,222.0,70.0,3.51,1.55,0.242
1,0.4079,Player_022,2024-06-30,2024,L,R,3,Sunny,87.0,211.0,70.0,3.56,1.71,0.28
0,0.2079,Player_026,2022-08-14,2022,R,R,1,Sunny,55.0,201.0,70.0,3.4,1.77,0.273
0,0.3515,Player_010,2024-05-31,2024,R,R,7,Cloudy,87.0,191.0,73.0,3.35,1.53,0.254
1,0.2758,Player_001,2023-05-15,2023,R,R,4,Sunny,74.0,179.0,75.0,3.57,1.52,0.237
0,0.1564,Player_002,2022-07-16,2022,R,R,5,Sunny,93.0,186.0,77.0,3.48,1.53,0.312
1,0.2374,Player_012,2023-04-24,2023,L,R,1,Cloudy,79.0,218.0,75.0,3.47,1.72,0.265
0,0.233,Player_034,2024-08-07,2024,L,R,1,Sunny,70.0,189.0,75.0,3.69,1.62,0.241
0,0.2578,Player_016,2023-09-24,2023,R,R,9,Cloudy,63.0,235.0,77.0,3.35,1.64,0.292
1,0.3294,Player_038,2022-06-27,2022,L,R,6,Drizzle,92.0,205.0,71.0,3.56,1.72,0.246
1,0.4094,Player_035,2022-04-06,2022,R,R,4,Sunny,61.0,180.0,75.0,3.32,1.66,0.247
